,Name,phenotype,reviewCount,topEffect,thc,subtitle
3556,"Golden,Haze",Hybrid,6,Talkative,,"Uptown,Piff"
3557,"Ultra,Banana",Indica,6,Tingly,19.0,
3558,"Single,Scoop",Hybrid,6,Happy,,
3559,"Sweet,Pea",Hybrid,6,Euphoric,,
3560,"Sunshine,Lime",Hybrid,6,Tingly,20.0,"Sunshine,Lime,#5"
3561,"Dolce,Gelato",Hybrid,6,Aroused,,
3562,"Appalachian,Power",Sativa,6,Talkative,,
3563,MC1,Hybrid,6,Hungry,,
3564,"Ultimate,Purple",Hybrid,6,Relaxed,18.0,
3565,"Vanilla,Latte",Hybrid,6,Aroused,,
3566,"Gamma,Chem,Ray",Hybrid,6,Sleepy,,
3567,"Fatso,#2",on,6,Relaxed,29.0,
3568,"Sour,Claws",Hybrid,6,Focused,,
3569,"Chunk,Dawg",Hybrid,6,Hungry,,
3570,"Emerald,City,Kush",on,6,Sleepy,,
3571,"Orange,Chemeleon",on,6,Aroused,,
3572,"Bubblegum,Diesel",on,6,Hungry,,
3573,"Pink,Taco",Hybrid,6,Sleepy,23.0,
3574,Boost,Hybrid,6,Creative,21.0,"The,Boost"
3575,"Holy,Moly",Hybrid,6,Giggly,16.0,
3576,"Gorilla,Berries",on,6,Tingly,24.0,
3577,"Runaway,Bride",on,6,Tingly,,
3578,"C99,Blueberry",on,6,Energetic,23.0,
3579,"Afghani,Lemon",on,6,Euphoric,,
3580,"High,Desert,Sour,Sage",on,6,Uplifted,22.0,
3581,"Cannon,Beach,Cookies",on,6,Giggly,21.0,
3582,"Mac,Caps,Cut",on,6,Sleepy,,
3583,Rampage,on,6,Energetic,,
3584,"Guicy,Banger",on,6,Uplifted,,
3585,"Walrus,Kush",Hybrid,6,Giggly,,
3586,Kahuna,Indica,6,Uplifted,,"Soma,#9"
3587,"Head,Doctor",on,6,Focused,21.0,
3588,"Super,,Chronic",Indica,6,Sleepy,,
3589,Elphinstone,Sativa,6,Uplifted,19.0,
3590,"Dolla,Sign,OG,Kush",Indica,6,Creative,,
3591,"Arctic,Sun",Hybrid,6,Creative,15.0,
3592,"Magic,Jordan",Hybrid,6,Sleepy,,
3593,"Nepalese,Jam",Hybrid,6,Creative,23.0,"Nepal,Jam"
3594,Mossad,Indica,6,Focused,,"Mossad,OG,,Mossad,Kush"
3595,"Little,Devil",Hybrid,6,Focused,,
3596,Avi,Hybrid,6,Focused,,
3597,"Richie,Rich",Hybrid,6,Talkative,,
3598,"Kali,China",Indica,6,Creative,8.0,
3599,"KC,36",Indica,6,Sleepy,,
3600,"Jamba,Juice",Hybrid,6,Tingly,,
3601,"Cherry,Death,Star",Hybrid,6,Energetic,,
3602,Giesel,Hybrid,6,Sleepy,20.0,
3603,"Orange,Fanta",Hybrid,6,Uplifted,24.0,
3604,"King,Mamba",Indica,6,Relaxed,26.0,
3605,"Purple,Swish",Indica,6,Giggly,,"P.,Swish"
3606,"Guava,Biscotti",Hybrid,6,Relaxed,22.0,
3607,Hoodwreck,Sativa,6,Giggly,21.0,
3608,"Green,Python",Indica,6,Sleepy,,
3609,"Black,Label",Hybrid,6,Creative,,
3610,"Mighty,Glue",Hybrid,6,Giggly,,
3611,"Pacific,Frost",Hybrid,6,Focused,,
3612,"Mean,Misty",Hybrid,6,Tingly,,
3613,"Cadillac,Cookies",Indica,6,Giggly,27.0,
3614,"Spliff’s,Strawberry",Sativa,6,Talkative,,
3615,"Mud,Bite",Indica,6,Giggly,,"Mud,Bights,Delight"
3616,"Very,Cherry",Hybrid,6,Creative,20.0,
3617,"White,Dawg,Fire,OG",Hybrid,6,Giggly,,
3618,"Blood,Orange,Sorbet",Hybrid,6,Happy,,
3619,"Humdinger,OG",Indica,6,Relaxed,,
3620,"Kalalau,Kush",Hybrid,6,Aroused,26.0,
3621,"The,Bizz",on,6,Focused,24.0,
3622,Devil,Hybrid,6,Tingly,,
3623,Chicle,Hybrid,6,Hungry,,Bubbledawg
3624,"White,Bastard",Indica,6,Relaxed,,
3625,Jenni,Sativa,6,Euphoric,,
3626,Vanilluna,Hybrid,6,Sleepy,23.0,
3627,"Crockett’s,Confidential",Hybrid,6,,21.0,
3628,"Golden,XTRX,CO2,Dabbables",Indica,6,,,
3629,"Monkey,Tape",on,6,Energetic,22.0,
3630,"Star,Cookie",Hybrid,6,Euphoric,,
3631,"Helen,Beck",on,6,Focused,,
3632,"BOG,Bubble",Hybrid,6,Hungry,15.0,
3633,OMG,Hybrid,5,Creative,20.0,
3634,"The,Glove",Hybrid,5,,,
3635,Pinewarp,Hybrid,5,Creative,,
3636,Twilight,Indica,5,Creative,1.0,"Lemon,Twilight"
3637,"Dosi,OG",Hybrid,5,Sleepy,21.0,"Dosi,Kush"
3638,"Cherry,Grapefruit",Hybrid,5,Creative,,"Grapefruit,Cherry"
3639,Haterade,Hybrid,5,Tingly,,
3640,"Love,Is,Love",Hybrid,5,Relaxed,,
3641,"The,Toad",Hybrid,5,Aroused,,
3642,"Grape,Sorbet",Hybrid,5,Talkative,,
3643,Supercharger,Hybrid,5,Sleepy,22.0,
3644,"Leia,OG",Hybrid,5,Giggly,,
3645,"Cherry,Dawg",Hybrid,5,Giggly,22.0,
3646,Zuyaqui,Hybrid,5,Sleepy,,
3647,"Pink,Island",Hybrid,5,Focused,,"Island,Pink"
3648,"Royal,Jelly",Hybrid,5,Aroused,21.0,
3649,"Peach,Flambe",Sativa,5,Relaxed,,
3650,"Dragon,Punch",Hybrid,5,Uplifted,16.0,
3651,"White,Lemon",Hybrid,5,Relaxed,19.0,
3652,"Phatt,Frutty",Indica,5,Talkative,23.0,
3653,"Special,Occasion",Hybrid,5,Sleepy,,
3654,"Gorilla,Sap",Hybrid,5,Talkative,,"Chocolate,Sap"
3655,"Citrus,Tsunami",Hybrid,5,Creative,,
3656,"Cherry,Biscotti",Hybrid,5,Relaxed,,
3657,"Cactus,Jack",Sativa,5,Happy,,
3658,"Beautiful,Nightmare",Hybrid,5,Tingly,,
3659,"Purple,Aurora",Hybrid,5,Focused,,
3660,"Gorilla,Sap",Hybrid,5,Talkative,,"Chocolate,Sap"
3661,"Cactus,Jack",Sativa,5,Happy,,
3662,"Sugar,Pine",Hybrid,5,Uplifted,23.0,
3663,"Knockout,Runtz",Hybrid,5,Tingly,,
3664,"Four,Cups",Hybrid,5,Aroused,,
3665,"Peach,Flambe",Sativa,5,Relaxed,,
3666,"Cherry,Biscotti",Hybrid,5,Relaxed,,
3667,Gemini,Hybrid,5,Giggly,,
3668,"Purple,Sherbet",Hybrid,5,Tingly,,"Purple,Sherbert"
3669,"Concord,Grape,Blockhead",Hybrid,5,Creative,,
3670,"Glazed,Cherries",Hybrid,5,Tingly,,"Cherry,Glaze"
3671,"Galactic,Runtz",Hybrid,5,Happy,26.0,
3672,"Vanilla,Cake",Hybrid,5,Hungry,17.0,
3673,"Zack's,Pie",Hybrid,5,Talkative,,"Zack,Pie,,Zombie,Pie,,Zacks,Pie"
3674,"Bermuda,Triangle",Hybrid,5,Talkative,,"Bermuda,Triangle,OG"
3675,"La,Niña",Sativa,5,Euphoric,20.0,
3676,"Strawberry,Headband",Hybrid,5,Happy,,
3677,"J's,Famous,Kush",Hybrid,5,Hungry,,
3678,Moonrise,Hybrid,5,Happy,,
3679,"Ultra,Sour,Chem,OG",Hybrid,5,Happy,,"Sour,OG,Chem"
3680,"Honey,Lemon,Cheese",Hybrid,5,Creative,20.0,
3681,"Permanent,Marker",Hybrid,5,Tingly,,
3682,"Rainbow,Cookie",Indica,5,Hungry,21.0,"Rainbow,Cookies"
3683,"White,Grape",Hybrid,5,Relaxed,27.0,"White,Grapes"
3684,"Mint,Milano",Hybrid,5,Tingly,,
3685,"Eddy,Lepp",Indica,5,Creative,,"OG,Eddy,Lepp,,Eddy,Lepp,OG"
3686,"Black,Gas",Hybrid,5,Sleepy,,
3687,"Spoetnik,#1",Indica,5,Focused,,
3688,Pachamama,Hybrid,5,Uplifted,,
3689,"Beautiful,Nightmare",Hybrid,5,Tingly,,
3690,"Chemical,Sunset",Hybrid,5,Tingly,,"Chem,Sunset"
3691,"Dosi,OG",Hybrid,5,Sleepy,21.0,"Dosi,Kush"
3692,"Cherry,Grapefruit",Hybrid,5,Creative,,"Grapefruit,Cherry"
3693,Haterade,Hybrid,5,Tingly,,
3694,"Love,Is,Love",Hybrid,5,Relaxed,,
3695,"The,Toad",Hybrid,5,Aroused,,
3696,Twilight,Indica,5,Creative,1.0,"Lemon,Twilight"
3697,"Apple,Juice",Hybrid,5,Tingly,,
3698,"Cherry,Cake",Hybrid,5,Creative,17.0,"OG,Cherry,Cake,,Cherry,Cake,OG"
3699,"Bubba's,Bitch",Indica,5,Tingly,,
3700,"Larry,Lovestein",Sativa,5,Energetic,,
3701,"Gas,Leak",Hybrid,5,Aroused,20.0,
3702,"White,Lemon",Hybrid,5,Relaxed,19.0,
3703,Pinewarp,Hybrid,5,Creative,,
3704,"Phatt,Frutty",Indica,5,Talkative,23.0,
3705,"Dragon,Punch",Hybrid,5,Uplifted,16.0,
3706,"Pineapple,Tart",Hybrid,5,Energetic,,
3707,"Milk,Chocolate",Hybrid,5,Happy,,"Chocolate,Milk"
3708,"Lilac,OG",Hybrid,5,Talkative,16.0,
3709,"Frosted,Kush",Hybrid,5,Giggly,,
3710,Tomahawk,Hybrid,5,Focused,,
3711,"Wifi,Mints",Hybrid,5,Giggly,19.0,
3712,"Plum,Crazy",Hybrid,5,Giggly,,
3713,"Wookie’s,Cookies",Hybrid,5,Uplifted,21.0,"Wookie,Cookie"
3714,"OCA,Gold",Indica,5,Sleepy,,
3715,"Ultra,Violet",Hybrid,5,Talkative,20.0,
3716,Alf,Hybrid,5,Giggly,,
3717,"Cookie,Kush",Hybrid,5,Happy,16.0,
3718,"Titan,Haze",Sativa,5,Tingly,22.0,"Titan's,Haze"
3719,"Caked,Up,Cherries",Hybrid,5,Euphoric,25.0,
3720,"Cherry,Burst",on,5,Happy,21.0,
3721,Starlord,on,5,Giggly,1.0,
3722,"God's,Paintbrush",Hybrid,5,Energetic,19.0,
3723,"Lap,Dance",on,5,Relaxed,,
3724,"Citrus,OG",on,5,Talkative,,
3725,"Pineapple,Muffin",Hybrid,5,Focused,,
3726,"Gummy,Bunz",on,5,Focused,,
3727,Matanuska,on,5,Happy,21.0,
3728,"Cherry,Jane",Hybrid,5,Creative,,
3729,"Desert,Diesel",Hybrid,5,Talkative,21.0,
3730,"Bedford,Glue",Hybrid,5,Euphoric,,
3731,"Blue,OG,Sherbert",Hybrid,5,Aroused,16.0,
3732,"Bright,Moments",Hybrid,5,Tingly,18.0,
3733,Leonidas,Sativa,5,Talkative,,
3734,"Best,Friend,OG",Hybrid,5,Hungry,,
3735,"Chem,Cake",on,5,Euphoric,,
3736,T2,Hybrid,5,Hungry,,
3737,"Sour,Pineapple",Hybrid,5,Focused,21.0,
3738,"Black,Banana,Cookies",Hybrid,5,Sleepy,,"Black,Banana"
3739,"Rainbow,Punch",Hybrid,5,Aroused,25.0,
3740,"Mango,Skunk",Hybrid,5,Tingly,18.0,
3741,"Grape,Skin",Hybrid,5,Sleepy,20.0,
3742,"Borderline,Extreme",Hybrid,5,Hungry,14.0,"Borderliner,XTRM,,Borderliner,Extreme,,Borderliner"
3743,"Tropical,OG",Hybrid,5,Focused,,
3744,"Sunset,Strip",Hybrid,5,Talkative,14.0,
3745,"Stir,Fry",on,5,Sleepy,18.0,
3746,Bundy,Hybrid,5,Focused,,
3747,Critique,Hybrid,5,Energetic,,
3748,"Tinkerbell's,Revenge",Hybrid,5,Focused,19.0,
3749,"Lou's,Legacy",Hybrid,5,Relaxed,,
3750,"Snow,Mountain",Indica,5,Sleepy,16.0,
3751,"La,Blanca,Gold",Indica,5,Euphoric,,
3752,"Oro,Blanco,Kief",on,5,Relaxed,,
3753,"Chocolate,Frosted,Sherbet",on,5,Giggly,24.0,
3754,"Swamp,Dog",Hybrid,5,Relaxed,,
3755,"Katana,Kush",Hybrid,5,Focused,17.0,
3756,"Cherry,Alien,OG",Hybrid,5,Sleepy,,
3757,"Glazed,N,Confused",Hybrid,5,Euphoric,,
3758,"Sex,on,the,Beach",on,5,Sleepy,,
3759,"Lemon,Shortbread",on,5,Tingly,16.0,
3760,"Hawaiian,Trinity",Hybrid,5,Uplifted,21.0,
3761,Loyalty,Hybrid,5,Tingly,,
3762,"Central,American",Sativa,5,Hungry,,
3763,"Flowers,For,Algernon",Hybrid,5,Aroused,,
3764,"Silverfalls,Kush",Hybrid,5,Giggly,,
3765,"Bright,Fire",Indica,5,Hungry,21.0,
3766,"Jack,of,Spades",Hybrid,5,Focused,15.0,
3767,Americano,Indica,5,Focused,,
3768,Madzilla,Indica,5,Aroused,,
3769,Slurpie,Hybrid,5,Tingly,16.0,
3770,"Rozay,Cake",Hybrid,5,Focused,19.0,
3771,"Blue,Biscotti",Hybrid,5,Giggly,,
3772,"Vanilla,Runtz",Hybrid,5,Creative,22.0,
3773,"Pink,Guava",Hybrid,5,Giggly,,
3774,"Turbo,Diesel",Hybrid,5,Energetic,14.0,
3775,"Blue,Flame",Hybrid,5,Focused,15.0,"Blue,Flame,OG"
3776,Royal,Hybrid,5,Sleepy,,"Royal,OG"
3777,"Pink,Moon",Hybrid,5,Euphoric,,
3778,Shockwave,on,5,Happy,,
3779,"Sour,Pez",Hybrid,5,Focused,8.0,
3780,"Lemon,Shortbread",on,5,Tingly,16.0,
3781,"Katana,Kush",Hybrid,5,Focused,17.0,
3782,"Tangie,Burn,OG",on,5,Focused,,
3783,"Pina,Collision",on,5,Energetic,13.0,
3784,"Split,Vanilla",on,5,Relaxed,,
3785,"Papaya,Sorbet",on,5,Sleepy,,
3786,"Grape,Limeade",on,5,Tingly,,
3787,"Grape,Hi-Chew",on,5,Aroused,,
3788,"Jack,'n,Cheese",on,5,Tingly,18.0,
3789,"Cherry,Burst",on,5,Happy,21.0,
3790,"Snake,Eyes",on,5,Euphoric,,
3791,"Punch,Mints",on,5,Hungry,21.0,
3792,"Cherry,Jane",Hybrid,5,Creative,,
3793,"DJ's,Gold",Hybrid,5,Giggly,17.0,
3794,"Durban,Dawg",on,5,Creative,21.0,
3795,"Chocolate,Rain",Hybrid,5,Energetic,,
3796,"Space,Monster",Indica,5,Sleepy,,
3797,"Fallen,Angel",Indica,5,Hungry,,
3798,"Fat,Axl",Hybrid,5,Talkative,,
3799,"Gatekeeper,OG",Hybrid,5,Euphoric,,"Farmer,12,OG,Kush"
3800,"Critters,Cookies",Hybrid,5,Aroused,23.0,
3801,"South,Indian,Indica",Indica,5,,,
3802,"Hawaiian,Trinity",Hybrid,5,Uplifted,21.0,
3803,"Bright,Fire",Indica,5,Hungry,21.0,
3804,"Jack,of,Spades",Hybrid,5,Focused,15.0,
3805,"Flowers,For,Algernon",Hybrid,5,Aroused,,
3806,"Silverfalls,Kush",Hybrid,5,Giggly,,
3807,Loyalty,Hybrid,5,Tingly,,
3808,"Central,American",Sativa,5,Hungry,,
3809,Leonidas,Sativa,5,Talkative,,
3810,Americano,Indica,5,Focused,,
3811,Madzilla,Indica,5,Aroused,,
3812,Slurpie,Hybrid,5,Tingly,16.0,
3813,"Cookies,Haze",Sativa,5,Creative,19.0,
3814,"Blue,OG,Sherbert",Hybrid,5,Aroused,16.0,
3815,"Best,Friend,OG",Hybrid,5,Hungry,,
3816,"Desert,Diesel",Hybrid,5,Talkative,21.0,
3817,"Bright,Moments",Hybrid,5,Tingly,18.0,
3818,"Lost,Tribe",Hybrid,5,Tingly,,
3819,Sinai,Sativa,5,Hungry,,"Red,Sea"
3820,"IG,Kush",Hybrid,5,Sleepy,18.0,"IG,OG,Kush"
3821,"Sour,Star,Head",Sativa,5,Talkative,,
3822,"Goji,Diesel",Hybrid,5,Uplifted,,
3823,Angelica,Hybrid,5,Aroused,21.0,
3824,Afkansastan,Indica,5,Giggly,,
3825,"Ginger,Punch",Hybrid,5,Tingly,,
3826,"The,Blintz",Hybrid,5,Uplifted,,
3827,"Rebel,God,Smoke",Sativa,5,Uplifted,,
3828,"Bedford,Glue",Hybrid,5,Euphoric,,
3829,"Quad,Dawg",Hybrid,5,Creative,22.0,
3830,"Cherry,Mender",Indica,5,Relaxed,,
3831,"Dick,Cheese",Hybrid,5,Aroused,,
3832,"Blackberry,Snow,Cone",Indica,5,Aroused,,
3833,"Super,Silver,Hash,Plant",Hybrid,5,Energetic,,
3834,"Dutch,47",Hybrid,5,Energetic,21.0,
3835,"EdiPure,Dried,Pineapples",on,5,Uplifted,,
3836,"Frosty,Jesus",Hybrid,5,Tingly,,
3837,"Diesel,Glue",Hybrid,5,Focused,21.0,
3838,"Golden,Healing",Hybrid,5,Creative,,
3839,"Bubba,Cheese,Auto",Hybrid,5,Giggly,16.0,
3840,"Papaya,Sorbet",on,5,Sleepy,,
3841,"Grape,Limeade",on,5,Tingly,,
3842,"Grape,Hi-Chew",on,5,Aroused,,
3843,"Split,Vanilla",on,5,Relaxed,,
3844,Sinai,Sativa,5,Hungry,,"Red,Sea"
3845,"IG,Kush",Hybrid,5,Sleepy,18.0,"IG,OG,Kush"
3846,"Sour,Star,Head",Sativa,5,Talkative,,
3847,"Goji,Diesel",Hybrid,5,Uplifted,,
3848,Armagnac,Hybrid,5,Sleepy,,
3849,"Bubba,Cheese,Auto",Hybrid,5,Giggly,16.0,
3850,"Wonder,Kid",Indica,5,Sleepy,20.0,
3851,"Jellie,Cake",Hybrid,5,Euphoric,,
3852,"DJ's,Gold",Hybrid,5,Giggly,17.0,
3853,"Romping,Goddess",Hybrid,5,Hungry,,
3854,"Gupta,Haze",Hybrid,5,Tingly,,
3855,Morpheus,Indica,5,Hungry,,
3856,OMG,Hybrid,5,Creative,20.0,
3857,"Dark,Rainbow",Hybrid,5,Euphoric,19.0,
3858,"The,Glove",Hybrid,5,,,
3859,"GMO,Rootbeer",Hybrid,4,Focused,27.0,
3860,Pavé,Hybrid,4,Tingly,,
3861,"Strawberry,Pie",Hybrid,4,Giggly,,
3862,Cakez,Hybrid,4,Talkative,20.0,
3863,"Sour,Spyder",Indica,4,Aroused,,
3864,"Dirty,Kush,Breath",Hybrid,4,Creative,16.0,
3865,"Sweat,Helmet",Hybrid,4,Sleepy,21.0,
3866,"Original,Mandarin,Cookies",Hybrid,4,Tingly,,
3867,"Tachllta,Till",Hybrid,4,Happy,,
3868,"Sugar,Mint",Hybrid,4,Giggly,,"Sugar,Mintz"
3869,"Pie,Til,I,Die",Hybrid,4,Aroused,,
3870,"LA,Beatnik",Hybrid,4,Relaxed,24.0,
3871,"Black,Demon",Indica,4,Hungry,17.0,"Black,Demon,OG"
3872,"Frosted,Melon,Gelato",Hybrid,4,Giggly,,"Frosty,Melon,Gelato,,FMG"
3873,Huckleberries,Hybrid,4,Aroused,,
3874,"Chem,Jong,Ill",Hybrid,4,Creative,,
3875,"Money,Tree",Hybrid,4,Tingly,24.0,
3876,"Grim,DJ,OG",Hybrid,4,Tingly,15.0,
3877,"Plum,Propane",Hybrid,4,Uplifted,,
3878,"Martian,Muffins",Indica,4,Sleepy,,
3879,"Blue,Maui",Hybrid,4,Aroused,,
3880,"Fruit,Crusher",Hybrid,4,Creative,,
3881,"Formula,One",Hybrid,4,Creative,,"Formula,1"
3882,"Platinum,Kush,Mints",Hybrid,4,Happy,,"Platinum,Kush,Mintz"
3883,"Banana,Butter,Cup",on,4,Tingly,,
3884,"Wish,Mountain",Indica,4,Sleepy,,
3885,M1-56,Hybrid,4,Tingly,,
3886,Wolfberry,Hybrid,4,Aroused,,
3887,"Night,Charmer",Hybrid,4,Sleepy,,
3888,"Dragon,Berry",Hybrid,4,Tingly,21.0,
3889,Friyay,Hybrid,4,Euphoric,,
3890,"Brain,Candy",Hybrid,4,Hungry,,
3891,"Cherry,Cobbler",Hybrid,4,Tingly,17.0,
3892,"Peyote,Wifi",Hybrid,4,Creative,22.0,
3893,"Orange,Pineapple",Hybrid,4,Giggly,,
3894,"Cherry,Lemonade",Hybrid,4,Talkative,,
3895,"Blueberry,Shortcake",Hybrid,4,Talkative,17.0,
3896,"Garlic,Jelly",Hybrid,4,Focused,,JMO
3897,"Candy,Chrome",Hybrid,4,Aroused,,
3898,"Fire,Alien,Urkle",Hybrid,4,Giggly,25.0,
3899,"Honey,Bunny",Hybrid,4,Happy,,
3900,"Big,Bazooka",Hybrid,4,Giggly,,
3901,"Jam,Session",on,4,Euphoric,,
3902,"Moon,Walk",Indica,4,Sleepy,23.0,
3903,RedBull,Hybrid,4,Sleepy,6.0,"Red,Bull,,Red,Bull,Kush,,Red,Bull,OG"
3904,"Oil,Spill",Hybrid,4,Tingly,,"Oil,Slick,,Oil,Spill,OG"
3905,Ambulance,Hybrid,4,Giggly,17.0,
3906,"Tangie,Dos",on,4,Focused,21.0,
3907,"Sunday,Brunch",Hybrid,4,Talkative,18.0,
3908,Athabasca,Indica,4,Talkative,,
3909,"Lemon,Poppers",Hybrid,4,Euphoric,,"Lemon,Popper"
3910,"3,Chems",Hybrid,4,Focused,,"Three,Chems"
3911,"Arnold,Palmer",Hybrid,4,Focused,17.0,
3912,"Mendocino,Madness",Hybrid,4,Aroused,,
3913,Maverick,Hybrid,4,Tingly,,
3914,"Black,Skunk",Hybrid,4,Tingly,,"Black,Skunk,Kush"
3915,"Haze,Mist",Sativa,4,Focused,,
3916,"Big,Block",Hybrid,4,Happy,,
3917,"Einstein’s,Pipe",Hybrid,4,Focused,,
3918,"Pineapple,Sherbet",Hybrid,4,Focused,16.0,
3919,"Alien,Cheese",Hybrid,4,Sleepy,14.0,
3920,"Prayer,Tower",Hybrid,4,Tingly,18.0,
3921,"Chocolate,Tonic",Hybrid,4,,6.0,
3922,Canna-Wreck,Sativa,4,Energetic,,
3923,"Astro,Boy",Hybrid,4,Focused,,
3924,"Golden,XTRX,CO2,Dabbables",Sativa,4,,,
3925,"White,Domina",Indica,4,Sleepy,11.0,
3926,Prevention,Indica,4,Creative,,
3927,"Sky,Cuddler,Kush",Hybrid,4,Creative,15.0,"Sky,Cuddler,,Sky,Cuddler,Double,Kush"
3928,"Dark,Phantom",Hybrid,4,Giggly,,
3929,"Grizzly,Glue",Hybrid,4,Tingly,22.0,
3930,"Banana,Cake",Hybrid,4,Hungry,23.0,
3931,"Cherry,Star",Hybrid,4,Tingly,22.0,
3932,Y2K,Hybrid,4,Euphoric,,
3933,"Cherry,Fuel",Hybrid,4,Aroused,22.0,
3934,"Big,Bull",Indica,4,Focused,,
3935,"Atomic,Bomb",Hybrid,4,Creative,13.0,
3936,"Glazed,Enigma",Hybrid,4,Focused,,
3937,"2,Scoops",Hybrid,4,Talkative,17.0,"Two,Scoops"
3938,"Sugar,Biscuit",Indica,4,Hungry,21.0,"Sugar,Biscuits"
3939,"Goat,Milk",Hybrid,4,Euphoric,,"G.O.A.T.,Milk"
3940,"Golden,Triangle",Hybrid,4,Tingly,,"Golden,Triangle,Kush"
3941,"Koffee,Breath",Hybrid,4,Tingly,25.0,
3942,"Strawberry,Bliss",Hybrid,4,Aroused,,
3943,"Gorilla,Balls",Hybrid,4,Relaxed,25.0,
3944,"Blue,Gotti",Hybrid,4,Talkative,,
3945,"Purple,Cherry,Punch",Hybrid,4,Sleepy,13.0,
3946,"Purple,Lemon,Haze",Hybrid,4,Giggly,18.0,
3947,"Unicorn,Cookies",Hybrid,4,Tingly,,
3948,"Exotic,OG",Hybrid,4,Euphoric,,
3949,"LSD,25",Hybrid,4,Energetic,27.0,"LSD,25,Auto"
3950,Insane,on,4,Hungry,22.0,
3951,"Gorilla,Goo",Hybrid,4,Aroused,18.0,
3952,"Strawberry,Banana,Sherbet",Hybrid,4,Euphoric,18.0,
3953,"Sour,Cake",Hybrid,4,Talkative,12.0,
3954,"Cereal,Milk,Cookies",Hybrid,4,Giggly,,
3955,"Strawberry,Sorbet",Hybrid,4,Tingly,23.0,
3956,"Banana,Do-Si-Dos",Hybrid,4,Happy,,"Banana,Do-Si-Do"
3957,"Grandma,Anderson’s,Cookies",Hybrid,4,Focused,21.0,"Grandma,Cookies"
3958,"Chunky,Monkey",Hybrid,4,Tingly,18.0,
3959,Spacewalker,Hybrid,4,Euphoric,,"Space,Walker"
3960,"Suckles,#2",Hybrid,4,Relaxed,,Suckles
3961,"Crockett’s,Dog",Hybrid,4,Aroused,19.0,"Crockett's,Dawg"
3962,"Orange,Sunrise",Hybrid,4,Relaxed,,
3963,"Jack,Berry",Hybrid,4,Uplifted,,
3964,"Tartukan,Death,Weed",Hybrid,4,Energetic,,
3965,"Sundae,Float",on,4,Hungry,,
3966,"Mendo,Purple",on,4,Sleepy,17.0,
3967,"Headstash,#3",on,4,Aroused,25.0,
3968,"Chitral,Sunset",on,4,Uplifted,,
3969,Flodu,on,4,Uplifted,17.0,
3970,Dozizoz,on,4,Hungry,26.0,
3971,Mashup,on,4,Aroused,,
3972,GPurps,on,4,,20.0,
3973,"Tiger,King",Hybrid,4,Focused,,
3974,Limonata,on,4,Energetic,20.0,
3975,Equiposa,on,4,Energetic,7.0,
3976,Alpenglow,on,4,Giggly,22.0,
3977,"OKC,Thunder",on,4,Euphoric,,
3978,Grapeology,on,4,Focused,18.0,
3979,Jet-A,Hybrid,4,Uplifted,20.0,
3980,"Holy,Punch",Hybrid,4,Talkative,23.0,
3981,"Easy,Bud",Hybrid,4,Sleepy,,
3982,"Grandma’s,Batch",Hybrid,4,Tingly,,
3983,"Margaret,Cho-G",Hybrid,4,Focused,,"Margaret,Cho-G,Kush"
3984,Kushashima,Hybrid,4,Sleepy,,
3985,Budzilla,Hybrid,4,Tingly,23.0,
3986,"Joe’s,Lemonade",Sativa,4,Euphoric,18.0,
3987,"Strawberry,Milk",Hybrid,4,Aroused,7.0,
3988,Tahquitz,Hybrid,4,Energetic,,"Tahquitz,OG"
3989,"Double,Black",Indica,4,Energetic,,
3990,"Platinum,Koffee",Hybrid,4,Tingly,,"Koffee,,Koffee,F2,,Coffee,,Coffee,OG"
3991,"Inferno,OG",Hybrid,4,Focused,17.0,
3992,"Viper,City,OG",Hybrid,4,Euphoric,,"Viper,City"
3993,"Strawberry,Nightmare",Hybrid,4,Focused,,
3994,"Platinum,Haze",Hybrid,4,Focused,22.0,
3995,Gizmo,Hybrid,4,Uplifted,,"Gizmo,OG"
3996,Spaceberry,Hybrid,4,Creative,,"Space,Berry"
3997,"Super,Critical",Hybrid,4,Hungry,13.0,
3998,"Miss,X",Hybrid,4,Uplifted,,
3999,Supafreak,Hybrid,4,Hungry,,
4000,"Party,Animal",on,4,Aroused,,
4001,"Jungle,Apple",Hybrid,4,Euphoric,21.0,
4002,"Elon,Musky",Hybrid,4,Hungry,22.0,
4003,Nightcap,Indica,4,Relaxed,25.0,
4004,"Alcoholic,Alligator",Hybrid,4,Focused,26.0,
4005,"Mountain,Temple",Sativa,4,Tingly,18.0,
4006,Frosties,Hybrid,4,Giggly,18.0,
4007,"Frozen,Tangerines",Hybrid,4,Focused,17.0,
4008,NorEaster,Hybrid,4,Focused,,
4009,"Citrus,Berry",Hybrid,4,Aroused,21.0,
4010,"Pluto's,Fire",Hybrid,4,Aroused,,
4011,"Cosmic,Charlie",Hybrid,4,Sleepy,,
4012,"Citrus,Splash",Hybrid,4,Hungry,,
4013,"Bubblegum,Breath",on,4,Talkative,18.0,
4014,"Sophie's,Breath",on,4,Creative,22.0,
4015,Underdawg,Hybrid,4,Talkative,21.0,
4016,"Old,Lyme,Connecticut,OG",Hybrid,4,Energetic,,
4017,"Lady,Liberty",Hybrid,4,Hungry,,
4018,"Nexus,OG",Indica,4,Relaxed,,
4019,"Grape,Dawg",Hybrid,4,Relaxed,25.0,
4020,"Scarface,OG",Indica,4,Uplifted,,Scarface
4021,"Power,Africa",Hybrid,4,Hungry,18.0,
